filename,page_no,label,text,bounding_box
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,14,body,"With the proliferation of digitally-stored information, of new and particular import is concern 
with how to manage all this information. There are several trends in the field of Information 
Studies that this research thread will fuel: 
 
Information retrieval (IR): Once created and stored, how shall information be sought 
and retrieved by human users? IR (e.g., Agichtein, Brill, & Dumais, 2006; van 
Rijsbergen, 2006) is concerned with tools to help humans filter the vast expanse of 
information and to help maximize the chances that any information they confront is 
valuable, and that all valuable information is confronted.  
 
Data mining (DM): Related to IR, DM (e.g., Frawley, Piatetsky-Shapiro, & Matheus, 
1992; Hand, Mannila, & Smyth, 2001) entails performing automatic searches of large 
volumes of data for patterns such as association rules or groups of data records (Data 
mining, n.d.). As Dumas points out, “What data mining does is find patterns that 
humans are not likely to find because the trends are buried in too much data. This is an 
example in which the technology overcomes a human weakness” (personal 
communication, December 5, 2013). 
 
Information visualization: How shall information be presented to human users to 
maximize the chances that they can extract the information they need once they have 
accessed the document or other information container (Bederson & Shneiderman, 
2003; Tufte, 2001)? Here is another example of how with attention to particular human 
capabilities (here, in pattern recognition and processing of pictorial information) we can 
design better user interfaces. 
 
Social computing and crowdsourcing: Extending computer-supported cooperative work, 
new advances in distributed, shared conduct of tasks (e.g., Paolacci, 2010) allow for 
multiple people in disparate locations to make progress in parallel on an ever increasing 
variety of tasks. 
 ","[88.9624844720498, 355.3043478260869, 504.86310559006216, 626.3105590062111]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,heading,"Software Engineering Practices 
In order for information to be retrieve","[88.0680745341616, 107.55279503105591, 249.95627329192547, 120.0745341614907]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,body,"In order for information to be retrieved, data to be mined, and information to be visualized, 
software developers are responsible for producing computer-based functionality. Indeed, they 
get paid and promoted for doing so, especially for doing so on time and with quality. With 
increased functionality, though, comes, without concomitant improvements in the matching of 
that visualization to the needs of the user, increased UI complexity. Additional functionality is 
then created to deal with the complexity, such as the following: 
 
Graphical user interface (GUI) developers provide menus, which acknowledges the fact 
that cued recall is typically better than free recall (Haist, Shimamura, & Squire, 1992), 
and icons (with a nod to Fitts’ Law [e.g., Card, English, & Burr, 1978]), which affords 
the user relatively large targets to hit with their pointing devices. 
 
Internet standards have evolved, such as blue, underlined text to indicate links (given 
that the healthy human visual system is typically good at distinguishing color, except 
for the 10% of males and 1% of females with some form of color vision deficiency, and 
underlines). 
 
The aforementioned RSS feeds and other software agents help us sort through the 
proliferation of digital information, and spam filters help similarly. 
Still words must be read, blue links must be distinguished from purple ones, targets must be 
acquired visually and clicked, and decisions must be made. Research in such topics will drive 
best practices in UI design. If average human capabilities in reading, identifying, clicking, and 
deciding are not likely to change in our lifetime, then computer system developers have to be 
aware of, and work within, these limitations. Whether or not we have reached the limit in taking 
advantage of human processing capabilities—and we assume we have not—someday we will 
approach that limit, and the human will not be advancing further. And so, what software 
engineering practices might be amended, what research threads might we pursue, if we are to 
appropriately acknowledge the tortoise-like advances in rudimentary human-information 
processing? ","[88.9624844720498, 120.0745341614907, 504.86310559006216, 403.60248447204964]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,heading,"How Can We Better Accommodate the Fixed Human-Information Processing
Capabilities? ","[89.85689440993798, 414.335403726708, 494.13018633540383, 436.69565217391295]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,body,"Clearly, some interaction design practices have acknowledged and taken advantage of the 
human’s higher-level processes, beyond our basic information processing skills. The move from 
text-based screens with keyboard control to GUIs controlled by a mouse to touch-based 
interfaces to speech recognition represents this evolution in our exploitation of human 
capabilities; we can now fly to LA instead of taking that beast-drawn wagon. Barring total 
automation or the hands/eyes/ears-free brain interface—before we get to electron-transfer from 
New York to LA—what are the next steps, or what will fuel them? Below are some areas 
whereby an appreciation of the ever-increasing importance of the human in any human-
computer system may well lead to improved HCI performance. ","[89.85689440993798, 442.9565217391304, 504.86310559006216, 535.0807453416148]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,heading,Context-Aware Initiative ,"[89.85689440993798, 540.447204968944, 217.7575155279504, 550.2857142857143]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,body,"T. V. Raman (personal communication, June 6, 2009) has suggested that rapid enhancement of 
the ability of devices like phones to sense their environment (e.g., location, time, orientation) 
creates the opportunity to replace human actions and decisions that are now required with 
machine initiative. He cites the example of accessing a bus schedule. Currently, this usually 
requires human initiative, but in some situations a machine could determine that the schedule is 
very likely to be needed, and simply present it. For example, the user may be in a place at a 
time of day when he or she very often calls for the schedule, such as leaving work toward the 
end of the day. ","[88.0680745341616, 551.1801242236025, 505.7575155279503, 632.5714285714287]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,heading,"Improvements in Learnability 
A study by Babbage (2011) showed","[89.85689440993798, 638.8322981366459, 241.01217391304354, 650.4596273291925]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,15,body,"A study by Babbage (2011) showed that typical users can use a range of iPhone applications 
with no training. In fact, users with serious brain injuries, including people for whom 
remembering training experiences or instructions is difficult, did quite well too. Increased 
attention to what makes applications easy and hard to learn will pay big dividends in user 
productivity and satisfaction. ","[89.85689440993798, 651.3540372670807, 488.76372670807456, 702.335403726708]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,Changes in the Human Operations That Are Required ,"[89.85689440993798, 108.44720496894409, 359.0742857142858, 118.28571428571428]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"Changes in the Human Operations That Are Required 
The logic of visualization is the replacement of difficult judgments by easy ones, for example, 
replacing the task of finding the largest number in a list with the task of seeing the highest 
point on a curve. More generally, replacing difficult cognitive processes with easier perceptual 
ones will continue to deliver improvements in UIs. ","[88.9624844720498, 118.28571428571428, 493.23577639751556, 159.42857142857144]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,"Cognitive Dimensions Analysis for Configuration Facilities 
Thomas Green and others (e.g., Green & Petre, 1996) have documen","[88.9624844720498, 165.68944099378882, 383.2233540372672, 176.4223602484472]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"Thomas Green and others (e.g., Green & Petre, 1996) have documented many ways in which 
representations can support complex tasks like programming better or less well. They captured 
these insights in the form of dimensions for designers to consider. For example, a 
representation is viscous if it is difficult to make changes to it. Increased attention to such ideas
can help make it easier for users to configure their computational tools and thus enable the 
machine to do more of the work in a hybrid human-machine system. ","[89.85689440993798, 177.31677018633542, 502.17987577639747, 239.9254658385093]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,"IT Acquisitions/Practice 
Imagine if your company or o","[88.9624844720498, 241.71428571428572, 214.17987577639764, 255.1304347826087]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"Imagine if your company or organization were considering two competing employee 
management systems. System 1 costs $100,000 to purchase, and System 2 costs $200,000 to 
purchase. However, System 2 requires less user training, affords the users quicker and more 
direct access to the system functions, and leads to less user frustration. At what point does it 
make more sense to purchase System 2? A consideration of total cost of ownership, informed 
by crisp awareness of user capabilities, will lead to maximally efficient human-machine systems 
(e.g., Menard, 2009).  ","[89.85689440993798, 255.1304347826087, 503.0742857142858, 328.472049689441]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,"Higher Education Curricula 
This consideration of the fixed h","[88.9624844720498, 332.94409937888196, 226.70161490683233, 342.78260869565213]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"This consideration of the fixed human-information processing capabilities needs to inform higher
education curricula, in programs of Information Studies, Computer Science, Communications, 
and beyond. We have written elsewhere on the dangers of amateur usability engineering (Bias, 
2003). Curricula (beyond traditional HF programs) need to include UCD and to address the 
increasing relative importance of the human, and the human’s strengths and weaknesses, in 
any human-computer systems, for the ultimate betterment of subsequent UI designs.  ","[89.85689440993798, 343.67701863354034, 502.17987577639747, 405.39130434782606]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,"HCI Research 
More research sh","[88.9624844720498, 408.96894409937886, 160.51527950310566, 421.49068322981356]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"More research should intentionally combine the study of psychophysics and perception with 
experimentation on computer presentation of information. An even larger opportunity exists for 
work on the cost structure of human operations in programming. The few beginnings in this 
area show that the critique of Newell and Card (1985) over 25 years ago still holds: “Millions for 
compilers but hardly a penny for understanding human programming language use” (p. 212). 
The cost structure of social operations also badly needs inquiry. Our ability to predict what 
operations will and will not be effectively carried out by self-organizing volunteers is weak, yet 
this kind of work is already of decisive importance in many real-world activities.  
One act that would help drive integration of UCD would be cross-publishing in HCI and computer 
science venues. Perhaps this call is to editorial boards, who will need to avoid a dependency on 
insider lingo and appreciate the value of the contributions from other “camps.” The answer here 
requires action on all fronts—writers need to pursue new venues and the editors and reviewers 
need to be receptive.  ","[88.9624844720498, 421.49068322981356, 505.7575155279503, 565.4906832298136]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,heading,Why Not Usability? ,"[88.9624844720498, 575.3291925465838, 191.81962732919266, 589.639751552795]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,16,body,"Why aren’t the things we’ve just called for already being done or (since all of them are being 
done in some places) done more? Since the early days of the study of HCI (e.g., the first 
Human Factors in Computer Systems conference in Gaithersburg, Maryland, in 1982, or the 
publication of Card, Moran, and Newell’s The Psychology of Human-Computer Interaction in 
1983), numerous researchers and computer scientists have argued that usability deserves a 
place at the design table (see Johnson & Henderson, 2012). The attempts to make this 
argument or to support it have taken numerous forms. In those early days of the late 1970s 
and ‘80s much of the focus was on establishing research methods and a scientific knowledge 
base (e.g., Card, English, & Burr, 1978). Later, in the ’80s and into the ’90s, many researchers 
developed models of the interaction between humans and computers and used those models to 
further expand the usability toolkit (e.g., Carroll & Rosson, 1992; Lewis, Polson, Wharton, & 
Rieman, 1990). Researchers later addressed the potential economic effects of usability by ","[88.9624844720498, 594.1118012422361, 500.39105590062115, 717.5403726708074]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,17,body,"examining various approaches to cost justifying usability (e.g., Bias & Mayhew, 1994, 2005). 
These analyses focused on the importance of usability for (a) reducing user errors and task 
completion time and increasing user efficiency and satisfaction, thus leading to increased sales 
or usage; (b) decreasing expensive changes late in the design process; (c) decreasing training 
time and effort as well as turnover of employees; and (d) decreasing the costly customer 
support burden. More recently, usability has been expanded to focus on the entire user 
experience (e.g., Hassenzahl & Tractinsky, 2006). User experience can be considered to 
encompass more of the user’s interaction with a technological artifact than did traditional 
usability analyses, including affective responses, preferences, and beliefs, in addition to the 
perceptual and cognitive underpinnings more often examined in usability analyses (e.g., ISO 
FDIS 9241-210, 2009). Yet, despite all of the research reports, chapters, and books extolling 
the importance of usability, it seems that still more progress is needed to increase the 
acceptance of usability in the product design process. The situation is better than it was two 
decades ago when Landauer (1995) asserted “Systems are only rarely tried out on users in their 
environment before they are sold” (p. 133). But maybe not as much better as we would have 
hoped. 
Why has so much work yielded so few (or at least insufficient, we assert) results? Below we 
suggest some possible factors. Overcoming these factors may be necessary to create conditions 
for accommodating our fixed human-information processing capabilities.  
Poor science base for usability engineering 
Much of the basic research on perception and cognition doesn’t generalize well to real world 
tasks (or at least this generalization has not been a focus). For example, task switching 
research tends to use operations such as adding numbers or searching for a target letter and to 
force the participant to task switch with no preparation (Panepinto, 2010). 
There is a need to push the contextual paradigm for cognitive research, especially applied 
cognitive research, for example, by studying explicitly simulations of real world tasks. 
Panepinto’s (2010) study of task switching, for example, entailed real-world tasks (document 
proofreading and completing a Sudoku puzzle) and real-world situations (forced vs. self-
selected task switching). 
Poor communication of the relevant science base to usability engineers 
The relevant science base that does apply to HCI is frequently misapplied. For example, Fitts’ 
Law, which predicts movement times based on the ratio of the movement distance and the size 
of the target being moved to, has been applied to designs of buttons that are of a constant size 
(e.g., Silfverberg, MacKenzie, & Korhonen, 2000)—the lack of variation in the target size makes 
the use of Fitts’ Law meaningless. A second example is the misapplication of Miller’s (1956) 
“magical number seven plus or minus two.” In his classic paper, Miller describes research in 
one-dimensional absolute judgment tasks (e.g., identifying levels of saltiness or brightness) and 
in short-term memory tasks that suggest limitations in information processing and short-term 
storage of about five to nine items. However, this idea of limited processing has been too 
broadly applied to topics like menu design, where HCI designers have proposed that the ideal 
menu size is seven because of Miller’s magical number (Comber, 1995). A list of menu items is 
neither a one-dimensional stimulus nor does it involve short-term memory (well, not to the 
same degree as Miller’s task) because the items are all visually available. Even when limitations 
on short-term memory are important in design, such as, with an interactive voice response 
(IVR) system, the concept of the magical number has been misapplied to suggest that menus 
should be limited to no more than five items (Commarford, Lewis, Smither, & Gentzler, 2008). 
Commarford et al. (2008) showed that a broader IVR menu produced better performance than a 
shallow menu, in part because users can discard menu items that don’t match their goals from 
working memory, thereby reducing the load on working memory. The discipline of Psychology 
will do well to develop and nurture a cadre of applications specialists whose job involves the 
transfer of knowledge from basic research to application and to translate the issues in applied 
domains into interesting problems for basic researchers (e.g., Gillan & Bias, 1992; Gillan & 
Schvaneveldt, 1999). ","[88.9624844720498, 110.2360248447205, 505.7575155279503, 694.2857142857142]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,18,body,"We need to develop ways to make science base understandable and usable by its consumers—
designers and usability engineers. One example of this approach is the development of 
workload measures as a method for applying the basic science construct of cognitive workload 
to design. A historically useful workload measure is the NASA-TLX (Hart & Staveland, 1988). To 
enhance its ease of application even further, researchers have developed online versions of the 
NASA-TLX (e.g., Sharek, 2011). Another example would be CogTools, which integrate into a UI 
prototyping tool some automated evaluation based on empirically-based human performance 
models (Bellamy, John, & Kogan, 2011). 
Users haven’t demanded usable products  
It has been noted frequently that users who experience usability problems have a tendency to 
blame themselves for the problem. One focus during the 2010s should be educating users about
usability—perhaps a Usability Reports magazine modeled after Consumer Reports?. 
The computer industry has a history of “satisficing” 
Imagine if drug manufacturers had as many recalls as software has bugs (software defects and 
usability problems). Of course, most software problems don’t lead to such serious consequences 
as medication problems might. (Though certainly some do.) But still, there has been a sense 
that it is acceptable to “get something out there” and make incremental improvements as the 
actual users unearth problems. We believe that as stakeholders (and purse-string holders) get 
educated as to the costs (in terms of customer/user satisfaction and, directly or indirectly, profit 
margins) of this approach, a more proactive approach to attention to human needs and 
capabilities will take hold. An emerging science of design (Baldwin, 2007), especially as applied 
to web pages and other software UIs, is serving to drive this change. Also, the aforementioned 
work by Babbage and by the CogTools team highlights the increasing, and increasingly, 
perceived value of attention to human limitations in the design of computing systems.  ","[88.9624844720498, 108.44720496894409, 503.96869565217395, 386.6086956521739]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,18,heading,Recommendations ,"[89.85689440993798, 399.1304347826087, 189.136397515528, 409.8633540372671]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,18,body,"Moving forward, the discipline of usability would do well to reinforce 
 
the recognition of the disparity between the speed of advancement of technology and 
the speed of advancement of human-information processing capability, 
 
the use of this fact to advocate for more resources devoted to usability practice and 
HCI research, and  
 
the systematic attention to ways in which system design can accommodate our fixed 
human-information processing capabilities. ","[89.85689440993798, 416.1242236024844, 494.13018633540383, 498.4099378881987]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,18,heading,Conclusion ,"[89.85689440993798, 510.93167701863354, 148.88795031055912, 520.7701863354037]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,18,body,"Given the proliferation of digitized information and the unmistakable and inexorable advances in 
computing technology, the human user is losing the race in advancing information processing 
capabilities. In this treatise we have leaned on a century of published psychological literature to 
demonstrate this. We have identified software engineering and design practice, and research 
threads, that have already (explicitly or implicitly) acknowledged the need for ongoing and 
increased attention to the human component of any human-computer system, and we have 
proposed future actions that will undergird better design. Our intention is to motivate strides 
both in our understanding of the human limits that should drive all computer design and in our 
communicating this fact to the greater HCI-design community.  ","[88.9624844720498, 526.1366459627328, 504.86310559006216, 620.0496894409938]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,heading,Tips for Usability Practitioners ,"[88.9624844720498, 108.44720496894409, 252.63950310559017, 118.28571428571428]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,body,"It is our hope that an explicit awareness of the ever diverging functions in Figure 3, above, will 
motivate an increased level of intentionality among web and all designers to pursue, 
systematically, data about what the users of their designs will find usable. The following tips 
may help usability practitioners or, more likely, help them educate their designer/developer 
colleagues: 
 
When vying for resources (for time or money to conduct usability studies or to respond 
to the findings of such studies) it is important to advocate for your findings. 
 
The ever-growing disparity between the non-growth in human performance and the 
geometrical improvements in computational capability help argue for more attention to 
the user in any human-computer system. 
 
Humbly, we invite you to use (with proper acknowledgement of the Journal of Usability 
Studies) Figure 3, in this article, to help make this point. ","[89.85689440993798, 124.54658385093167, 503.96869565217395, 260.49689440993785]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,heading,Acknowledgements ,"[88.9624844720498, 273.01863354037266, 195.39726708074542, 283.75155279503105]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,body,"The first author would like to gratefully acknowledge financial support from the University of 
Texas at Austin IC2 Institute. The second author would like to thank the NSF Broadening 
Participation in Computing program. Also we thank Joe Dumas for incisive comments on an 
earlier draft, Marie Panepinto for mining the research studies on human-information processing, 
and Ji Hyun Park and Virginia Luehrsen for help presenting those data graphically. We also 
thank Cheryl Bias for commenting on earlier drafts.  ","[88.9624844720498, 288.22360248447205, 503.96869565217395, 349.9378881987577]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,heading,References ,"[88.9624844720498, 362.45962732919253, 150.6767701863355, 374.0869565217391]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,19,references,"Agichtein, E., Brill, E., & Dumais, S. T. (2006). Improving web search ranking by incorporating 
user behavior. In Proceedings of SIGIR 2006. Retrieved October 19, 2006, from 
http://research.microsoft.com/~sdumais/SIGIR2006-fp345-Ranking-agichtein.pdf 
Amdahl’s law. (n.d.). In Wikipedia. Retrieved September 27, 2009, from 
http://en.wikipedia.org/wiki/Amdahl's_law 
Babbage, D. (2011, June). Cognitive barriers to mainstream mobile computing devices in 
neurorehabilitation. Advancing Rehabilitation Technologies for an Aging Society 
(RESNA/ICTA), Toronto. 
Baldwin, C. Y. (2007, March 1). Steps toward a science of design. NSF PI Conference on the 
Science of Design, Alexandria, VA. Retrieved July, 1, 2014, from 
http://www.people.hbs.edu/cbaldwin/dr2/baldwinscienceofdesignsteps.pdf  
Bayliss, D. M., Jarrold, C., Gun, D. M., & Baddeley, A. D. (2003). The complexities of complex 
span: Explaining individual differences in working memory in children and adults. Journal of 
Experimental Psychology: General, 132, 71–92. 
Beck, C. H. (1963). Paced and self-paced serial simple reaction time. Canadian Journal of 
Psychology 17, 90–97. 
Bederson, B. B., & Shneiderman, B. (2003). The craft of information visualization: Readings and 
reflections. San Francisco: Morgan Kaufmann. 
Bellamy, R., John, B. E., & Kogan, S. (2011). Deploying CogTool: Integrating quantitative 
usability assessment into real-world software development. In Proceedings of the 33rd 
International Conference on Software Engineering (ICSE ’11; pp. 691–700). New York, NY: 
ACM. 
Bias, R. G. (2003). The dangers of amateur usability engineering. In S. Hirsch (chair), Usability 
in practice: Avoiding pitfalls and seizing opportunities. Annual meeting of the American 
Society of Information Science and Technology, October, Long Beach. 
Bias, R. G., & Mayhew, D. J. (Eds.). (1994). Cost-justifying usability. Boston: Academic Press. 
Bias, R. G., & Mayhew, D. J. (Eds.). (2005). Cost-justifying usability: Update for the Internet 
age (2nd ed.). San Francisco: Morgan Kaufmann. ","[88.9624844720498, 378.5590062111801, 507.5463354037267, 716.6459627329192]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,20,references,"Brynjolfsson, E. (1993, December). The productivity paradox of information technology: Review 
and assessment. Communications of the ACM. 36, 66-77. 
Burgess, P. W. (2000). Real-world multitasking from a cognitive neuroscience perspective. In S. 
Monsel & J. Driver (Eds.), Control of cognitive processes, attention and performance (No. 
XVIII; pp. 465–472). Cambridge, MA: MIT Press. 
Card, S. K., English, W. K., & Burr, B. J. (1978). Evaluation of mouse, rate-controlled isometric 
joystick, step keys, and text keys for text selection on a CRT. Ergonomics, 21, 601–613. 
Card, S. K., Moran, T., & Newell, A. (1983). The psychology of human-computer interaction. 
Hillsdale, NJ: Erlbaum. 
Carroll, J. M., & Rosson, M. (1992). Getting around the task-artifact cycle: How to make claims 
and design by scenario. ACM Transactions on Information Systems, 10, 181–212. 
Chincotta, D., Underwood, G. A., Ghani, K., Papadopoulou, E., & Wresinski, M. (1999). Memory 
span for Arabic numerals and digit words: Evidence for a limited-capacity, visuo-spatial 
storage system. The Quarterly Journal of Experimental Psychology. Section A: Human 
Experimental Psychology, 52A(2), 325–351. 
Comber, T. (1995). Building usable web pages: An HCI perspective. In A. Ellis & R. Debreceny 
(Eds.), AusWeb95, innovation and diversity: The World Wide Web in Australia, Proceedings 
of AusWeb95, the first Australian World Wide Web Conference (pp. 119–124). Lismore, 
Australia: Norsearch Ltd. 
Commarford, P. M., Lewis, J. R., Smither, J. A., & Gentzler, M. D. (2008). A comparison of 
broad versus deep auditory menu structures. Human Factors, 50, 77–89.  
Cothran, D. L., & Larsen, R. (2008). Comparison of inhibition in two timed reaction tasks: The 
color and emotion Stroop tasks. Journal of Psychology, 142, 373–385. 
Data mining. (n.d.) In Wikipedia. Retrieved October, 19, 2006, from 
http://en.wikipedia.org/wiki/Data_mining#_ref-1 
Donders, F. C. (1969). On the speed of mental processes. In W.G. Koster (Ed.), Attention and 
performance II. Acta Psychologica, 30, 412-431. (Original work published in 1868.) 
Dubash, M. (2005, April 13). Moore’s Law is dead, says Gordon Moore. Techworld.  Retrieved 
July 1, 2011, from http://news.techworld.com/operating-systems/3477/moores-law-is-
dead-says-gordon-moore/  
Dulaney, C. L., & Rogers, W.A. (1994). Mechanisms underlying reduction in Stroop interference 
with practice for young and old adults. Journal of Experimental Psychology, 20, 470–484. 
Emmerich, D. S., Fantini, D. A., & Ellermeier, W. (1989). An investigation of the facilitation of 
simple auditory reaction time by predictable background stimuli. Perception & 
Psychophysics, 45, 66–70. 
Fay, P. J. (1936). The effect of cigarette smoking on simple and choice reaction time to colored 
lights. Journal of Experimental Psychology, 19, 592–603. 
Foehr, U. (2006). Media multitasking among American youth: Prevalence, predictors and 
pairings. Report Number 7592. Kaiser Family Foundation. Retrieved February 22, 2012 from
http://www.kff.org/entmedia/upload/7592.pdf   
Frawley, W. J., Piatetsky-Shapiro, G., & Matheus, C. J. (1992). Knowledge discovery in 
databases: An overview. AI Magazine, 13, 57–70. 
Gates, A. I. (1916). The mnemonic span for visual and auditory digits. Journal of Experimental 
Psychology, 1(5), 393–403. 
Gillan, D. J., & Bias, R. G. (1992). The interface between human factors and design. 
Proceedings of the Human Factors Society 36th Annual Meeting (pp. 443–447). 
Gillan, D. J., & Schvaneveldt, R. W. (1999). Applying cognitive psychology: Bridging the gulf 
between basic research and cognitive artifacts. In F. T. Durso, R. Nickerson, R. 
Schvaneveldt, S. Dumais, M. Chi, & S. Lindsay (Eds.), The handbook of applied cognition 
(pp. 3–31). Chichester, England: Wiley. ","[88.9624844720498, 109.3416149068323, 503.96869565217395, 722.0124223602484]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,3,heading,Introduction ,"[89.85689440993798, 114.70807453416151, 158.72645962732926, 127.22981366459629]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,3,body,"People do things. From birth until death, humans engage in tasks—intentional and automatic, 
visible and invisible, learned and reflexive, atomic and complex—performing them individually 
and in groups. Many of these tasks are heavily supported by computing and communication 
systems. Much of the technology that we use extends and enhances our abilities to act on the 
world. For example, the lever, much beloved by Archimedes who wanted to move the world 
with one, enhances the effective strength of its user. Early in human history technologies 
tended to increase our physical abilities in acting in the physical world probably because most 
tasks relied heavily on physical interactions with the world. In contrast, modern technology 
often extends and enhances our cognitive abilities to act in representational worlds. These 
technological systems are used to manipulate representations of the relevant domains of the 
tasks, such as airframes, insurance risks, employees of an organization, sounds, or disease 
organisms. Thus, the representational/technological systems are valuable because they map 
work from the domains of interest into representational domains in which the needed work can 
be performed more quickly, more accurately, more safely, or better in some other way than it 
can be done directly. These advantages of computational and communication systems have 
been fueled by stunning improvements in the speed and cost of the technologies concerned. 
In nearly all of these systems, however, key operations remain to be performed by human 
participants. In typical systems, people have to configure the technology to apply it to particular 
tasks by creating new programs or by interacting with existing systems to specify needed 
parameters and options. Often, people must provide inputs and interpret outputs. Thus, typical 
computational systems are hybrids, combining operations carried out by digital technology with 
operations carried out by people.  
The net value of any hybrid system depends on the contributions of disparate parts and the 
interactions among those parts. And those parts are likely to develop at different rates. For 
computing and communication systems, we know that the performance of the digital parts has 
increased rapidly. But what is happening to the performance of the human parts and the 
interactions among the parts? And what might the implications be—for the design of human-
computer interfaces, for human-computer interaction (HCI) curricula, and for the HCI research 
agenda—of these evolving technological and human capabilities? ","[88.0680745341616, 130.8074534161491, 503.96869565217395, 442.9565217391304]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,3,heading,Background and Purpose: The Problem ,"[88.9624844720498, 453.6894409937888, 298.2544099378883, 464.42236024844715]"
0005_TortoiseandSoftware-MooresLawetcJUS8-14.pdf,3,body,"Over two decades ago Donald Norman characterized usable design as “the next competitive 
frontier” (1990). Although user-centered design (UCD) motivated strides in our discipline, being 
seen as an area worthy of study and rigorous practice (e.g., Vredenburg, Isensee, & Righi, 
2002), the progress has been slow and incomplete. Usability processes (requirements 
gathering, empirically-based design, prototype testing, end-of-the-cycle testing, field testing) 
grew from, among other disciplines, human factors (HF) and are concerned with people’s ability 
to carry out intended tasks with tools. These usability engineering practices have spawned 
information architecture and have evolved, in some quarters, to “user experience” or 
“information experience design.” But it is still too often the case that the gathering of user data 
to inform or evaluate user interfaces (UIs) is an afterthought or left to the feedback gleaned 
from post-ship customer gripes; as evinced by some remarkably unusable website UIs, 
sometimes a site or software product’s first visitors/users are still its first test subjects.  
In 1999, Meister reported the results of a survey he conducted of HF professionals who received 
their degrees before 1965. He noted the early conflicts with other engineers and observed that 
HF professionals were often not taken seriously. In 1985 Newell and Card quoted Muckler’s 
(1984) “lament” about human-factors specialists not being taken seriously. Our intent here is to 
honor this sentiment, believing that the struggle persists decades later, in some measure, at 
least for the usability or UCD professional, but to honor it in a constructive way, illustrating 
possible causes and proposing solutions. 
While there have been many demonstrations of the quantifiable value of following a UCD 
approach (e.g., Bias & Mayhew, 1994, 2005), the siren call of features and schedule can 
relegate usability to a post-ship issue. Good design can reduce the human costs associated with 
the human operations. Strategically, for example, a greater share of development resources ","[88.9624844720498, 469.78881987577637, 503.96869565217395, 718.4347826086956]"
